company,year,metric,value,source,comments,answer_url,item_url
Oberalp SpA,2021,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"Social report 2018 p.32, https://www.salewa.com/it-it/acquisto-etico-di-beni 18:37:21 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. Social report 2018 p.32, https://www.salewa.com/it-it/acquisto-etico-di-beni 07:36:11 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:44 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Oberalp_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Oberalp_SpA+2021.json
NP Fashion,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000116667,,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+NP_Fashion.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+NP_Fashion+2021.json
OVS SpA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:35:54 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:35 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+OVS_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+OVS_SpA+2021.json
Retail Concepts SA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:34:11 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:40 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Retail_Concepts_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Retail_Concepts_SA+2021.json
Falc SpA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:34:56 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:35 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Falc_SpA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Falc_SpA+2021.json
Javanne SA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:35:15 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:40 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Javanne_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Javanne_SA+2021.json
Luhta Sportswear Company,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:35:36 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:34 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Luhta_Sportswear_Company.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Luhta_Sportswear_Company+2021.json
Sogesma SA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:36:29 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:40 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sogesma_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Sogesma_SA+2021.json
Wehkamp Retail Group Holding B.V.,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:36:43 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:29 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Wehkamp_Retail_Group_Holding_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Wehkamp_Retail_Group_Holding_B_V+2021.json
BALR. BV,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:34:25 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:38 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+BALR_BV.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+BALR_BV+2021.json
Livera B.V.,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:35:32 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:39 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Livera_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Livera_B_V+2021.json
Buissonniere SA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:34:37 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:39 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Buissonniere_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Buissonniere_SA+2021.json
Celio International,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:34:45 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:39 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Celio_International.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Celio_International+2021.json
J&Joy SA,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:35:18 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:40 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+J_Joy_SA.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+J_Joy_SA+2021.json
Prenatal Moeder en Kind B.V.,2021,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. 07:36:00 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:30 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Prenatal_Moeder_en_Kind_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Prenatal_Moeder_en_Kind_B_V+2021.json
Naura Group B.V.,2021,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://api.fairwear.org/wp-content/uploads/2019/06/Expresso-Fashion-BV-Performance-Check-FINAL.pdf 18:37:23 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://api.fairwear.org/wp-content/uploads/2019/06/Expresso-Fashion-BV-Performance-Check-FINAL.pdf 07:34:55 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2021-08-24 11:16:45 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Naura_Group_B_V.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Naura_Group_B_V+2021.json
Aldi Sud,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:14 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:29 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Aldi_Sud.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Aldi_Sud+2020.json
Tesco PLC,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"www.actonlivingwages.com[http://www.actonlivingwages.com][http://www.actonlivingwages.com] Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:41 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. www.actonlivingwages.com[http://www.actonlivingwages.com][http://www.actonlivingwages.com] Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:21 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:31 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tesco_PLC.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Tesco_PLC+2020.json
Inditex,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://www.inditex.com/en/our-commitment-to-people/our-suppliers/workers-at-thecenter/fundamental-rights-at-work/living-wages Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:31 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://www.inditex.com/en/our-commitment-to-people/our-suppliers/workers-at-thecenter/fundamental-rights-at-work/living-wages Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:48 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:30 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Inditex.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Inditex+2020.json
Primark,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://actonlivingwages.com/memorandum-of-understanding/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:39 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/memorandum-of-understanding/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:36:02 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:30 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Primark.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Primark+2020.json
Gap inc.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:03 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:21 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Gap_inc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Gap_inc+2020.json
Levi Strauss & Co.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:27 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:21 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Levi_Strauss_Co.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Levi_Strauss_Co+2020.json
H&M,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://about.hm.com/en/sustainability/sustainable-fashion/wages.html Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:30 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://about.hm.com/en/sustainability/sustainable-fashion/wages.html Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:09 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:30 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+H_M.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+H_M+2020.json
Nike Inc.,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:48 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:21 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Nike_Inc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Nike_Inc+2020.json
Adidas AG,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:12 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:24 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Adidas_AG.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Adidas_AG+2020.json
Benetton Group Spa,2020,Clean Clothes Campaign+Living Wage Action Plan,No,Source-000091807,has no public plan describing how to improve wages for workers across its supplier network. Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:29 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:19 UTC,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Benetton_Group_Spa.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Benetton_Group_Spa+2020.json
C&A,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://actonlivingwages.com/new-backgroundbrief- on-collective-bargaining-at-industry-level/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:39:24 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/new-backgroundbrief- on-collective-bargaining-at-industry-level/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:38 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:29 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+C_A.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+C_A+2020.json
Esprit Holdings Limited,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://actonlivingwages.com/ Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:40:07 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://actonlivingwages.com/ Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:34:52 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:32 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Esprit_Holdings_Limited.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Esprit_Holdings_Limited+2020.json
Marks and Spencer Group plc,2020,Clean Clothes Campaign+Living Wage Action Plan,Partial,Source-000091807,"https://corporate.marksandspencer.com/annual-report-2018/mands_plan_a_2018.pdf Laureen van Breen[https://wikirate.org/Laureen_van_Breen].....2020-04-10 18:37:22 UTC says it is working on improving wages for workers across its supplier network. However, it does not meet all elements of a public, time-bound action plan. https://corporate.marksandspencer.com/annual-report-2018/mands_plan_a_2018.pdf Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2020-06-04 07:35:38 UTC Clean Clothes Campaign[https://wikirate.org/Clean_Clothes_Campaign].....2022-02-01 10:02:31 UTC",https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marks_and_Spencer_Group_plc.json,https://wikirate.org/Clean_Clothes_Campaign+Living_Wage_Action_Plan+Marks_and_Spencer_Group_plc+2020.json
